,Date,Date_local,pool_price,pv_power,temperature,wind_power,wind_speed,h,cos_h,sin_h,week,cos_w,sin_w,month,cos_m,sin_m,workday
1167,2022-02-18 15:00:00+00:00,2022-02-18 16:00:00+01:00,141.259,0.009,9.397,2222.183,19.533,16,-0.334879612,-0.942260922,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1168,2022-02-18 16:00:00+00:00,2022-02-18 17:00:00+01:00,165.068,0,8.525,2113.606,20.82,17,-0.068242413,-0.997668769,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1169,2022-02-18 17:00:00+00:00,2022-02-18 18:00:00+01:00,189.805,0,7.134,2164.741,20.317,18,0.203456013,-0.979084088,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1170,2022-02-18 18:00:00+00:00,2022-02-18 19:00:00+01:00,203.7105,0,6.267,2184.227,20.086,19,0.460065038,-0.887885218,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1171,2022-02-18 19:00:00+00:00,2022-02-18 20:00:00+01:00,168.0115,0,6.513,2125.067,20.718,20,0.682553143,-0.730835964,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1172,2022-02-18 20:00:00+00:00,2022-02-18 21:00:00+01:00,159.1375,0,6.434,2082.425,21.075,21,0.854419405,-0.51958395,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1173,2022-02-18 21:00:00+00:00,2022-02-18 22:00:00+01:00,167.707,0,5.606,1950.129,21.933,22,0.962917287,-0.269796771,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1174,2022-02-18 22:00:00+00:00,2022-02-18 23:00:00+01:00,134.067,0,5.485,1632.051,23.359,23,1,-2.45E-16,7,0.663122658,0.748510748,2,0.5,0.866025404,1
1175,2022-02-18 23:00:00+00:00,2022-02-19 00:00:00+01:00,106.9085,0,5.449,1561.982,23.619,0,1,0,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1176,2022-02-19 00:00:00+00:00,2022-02-19 01:00:00+01:00,78.764,0,4.994,1836.029,22.509,1,0.962917287,0.269796771,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1177,2022-02-19 01:00:00+00:00,2022-02-19 02:00:00+01:00,24.1135,0,4.433,1997.335,21.658,2,0.854419405,0.51958395,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1178,2022-02-19 02:00:00+00:00,2022-02-19 03:00:00+01:00,20.851,0,4.353,2131.349,20.654,3,0.682553143,0.730835964,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1179,2022-02-19 03:00:00+00:00,2022-02-19 04:00:00+01:00,15.892,0,4.462,2238.201,19.227,4,0.460065038,0.887885218,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1180,2022-02-19 04:00:00+00:00,2022-02-19 05:00:00+01:00,13.137,0,4.735,2278.594,17.847,5,0.203456013,0.979084088,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1181,2022-02-19 05:00:00+00:00,2022-02-19 06:00:00+01:00,0.145,0,4.931,2285.88,16.829,6,-0.068242413,0.997668769,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1182,2022-02-19 06:00:00+00:00,2022-02-19 07:00:00+01:00,5.249,0,5.064,2278.72,15.66,7,-0.334879612,0.942260922,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1183,2022-02-19 07:00:00+00:00,2022-02-19 08:00:00+01:00,13.659,0.025,5.204,2256.584,14.54,8,-0.576680322,0.816969893,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1184,2022-02-19 08:00:00+00:00,2022-02-19 09:00:00+01:00,2.813,0.062,5.239,2228.11,13.726,9,-0.775711291,0.631087944,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1185,2022-02-19 09:00:00+00:00,2022-02-19 10:00:00+01:00,0,0.082,5.212,2229.195,13.743,10,-0.917211302,0.39840109,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1186,2022-02-19 10:00:00+00:00,2022-02-19 11:00:00+01:00,-0.116,0.097,5.244,2251.327,14.36,11,-0.990685946,0.136166649,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1187,2022-02-19 11:00:00+00:00,2022-02-19 12:00:00+01:00,-0.5075,0.152,5.403,2261.592,14.731,12,-0.990685946,-0.136166649,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1188,2022-02-19 12:00:00+00:00,2022-02-19 13:00:00+01:00,-0.754,0.241,5.596,2269.175,15.061,13,-0.917211302,-0.39840109,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1189,2022-02-19 13:00:00+00:00,2022-02-19 14:00:00+01:00,-0.116,0.262,5.605,2273.825,15.326,14,-0.775711291,-0.631087944,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1190,2022-02-19 14:00:00+00:00,2022-02-19 15:00:00+01:00,0.116,0.212,5.401,2268.162,15.022,15,-0.576680322,-0.816969893,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1191,2022-02-19 15:00:00+00:00,2022-02-19 16:00:00+01:00,22.7505,0.05,5.066,2263.757,14.812,16,-0.334879612,-0.942260922,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1192,2022-02-19 16:00:00+00:00,2022-02-19 17:00:00+01:00,144.9275,0,4.787,2250.716,14.337,17,-0.068242413,-0.997668769,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1193,2022-02-19 17:00:00+00:00,2022-02-19 18:00:00+01:00,176.8565,0,4.709,2216.48,13.472,18,0.203456013,-0.979084088,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1194,2022-02-19 18:00:00+00:00,2022-02-19 19:00:00+01:00,163.3135,0,4.593,2142.975,12.325,19,0.460065038,-0.887885218,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1195,2022-02-19 19:00:00+00:00,2022-02-19 20:00:00+01:00,148.654,0,4.383,1959.484,10.772,20,0.682553143,-0.730835964,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1196,2022-02-19 20:00:00+00:00,2022-02-19 21:00:00+01:00,147.7405,0,4.054,1586.184,9.078,21,0.854419405,-0.51958395,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1197,2022-02-19 21:00:00+00:00,2022-02-19 22:00:00+01:00,147.8855,0,3.662,1135.966,7.655,22,0.962917287,-0.269796771,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1198,2022-02-19 22:00:00+00:00,2022-02-19 23:00:00+01:00,146.3485,0,3.379,720.661,6.428,23,1,-2.45E-16,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1199,2022-02-19 23:00:00+00:00,2022-02-20 00:00:00+01:00,151.351,0,3.078,381.117,5.19,0,1,0,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1200,2022-02-20 00:00:00+00:00,2022-02-20 01:00:00+01:00,144.855,0,2.816,209.578,4.297,1,0.962917287,0.269796771,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1201,2022-02-20 01:00:00+00:00,2022-02-20 02:00:00+01:00,143.1295,0,2.919,570.849,5.931,2,0.854419405,0.51958395,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1202,2022-02-20 02:00:00+00:00,2022-02-20 03:00:00+01:00,133.4145,0,3.096,1037.768,7.37,3,0.682553143,0.730835964,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1203,2022-02-20 03:00:00+00:00,2022-02-20 04:00:00+01:00,128.3685,0,3.079,1081.598,7.504,4,0.460065038,0.887885218,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1204,2022-02-20 04:00:00+00:00,2022-02-20 05:00:00+01:00,126.3965,0,3.042,1011.777,7.304,5,0.203456013,0.979084088,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1205,2022-02-20 05:00:00+00:00,2022-02-20 06:00:00+01:00,116,0,3.369,1150.301,7.707,6,-0.068242413,0.997668769,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1206,2022-02-20 06:00:00+00:00,2022-02-20 07:00:00+01:00,116.116,0,3.67,1623.945,9.214,7,-0.334879612,0.942260922,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1207,2022-02-20 07:00:00+00:00,2022-02-20 08:00:00+01:00,128.006,0.01,3.812,1936.254,10.632,8,-0.576680322,0.816969893,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1208,2022-02-20 08:00:00+00:00,2022-02-20 09:00:00+01:00,137.837,0.027,3.613,2088.426,11.739,9,-0.775711291,0.631087944,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1209,2022-02-20 09:00:00+00:00,2022-02-20 10:00:00+01:00,142.419,0.039,2.961,2175.953,12.76,10,-0.917211302,0.39840109,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1210,2022-02-20 10:00:00+00:00,2022-02-20 11:00:00+01:00,137.8805,0.041,2.748,2193.027,13.039,11,-0.990685946,0.136166649,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1211,2022-02-20 11:00:00+00:00,2022-02-20 12:00:00+01:00,127.8175,0.025,4.779,2226.14,13.677,12,-0.990685946,-0.136166649,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1212,2022-02-20 12:00:00+00:00,2022-02-20 13:00:00+01:00,75.11,0.024,7.029,2271.279,15.174,13,-0.917211302,-0.39840109,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1213,2022-02-20 13:00:00+00:00,2022-02-20 14:00:00+01:00,62.5095,0.033,7.993,2283.235,16.106,14,-0.775711291,-0.631087944,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1214,2022-02-20 14:00:00+00:00,2022-02-20 15:00:00+01:00,30.798,0.019,8.152,2283.85,16.191,15,-0.576680322,-0.816969893,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1215,2022-02-20 15:00:00+00:00,2022-02-20 16:00:00+01:00,31.262,0.004,8.072,2282.084,15.959,16,-0.334879612,-0.942260922,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1216,2022-02-20 16:00:00+00:00,2022-02-20 17:00:00+01:00,91.582,0,7.947,2275.566,15.435,17,-0.068242413,-0.997668769,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1217,2022-02-20 17:00:00+00:00,2022-02-20 18:00:00+01:00,111.5485,0,7.846,2270.104,15.119,18,0.203456013,-0.979084088,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1218,2022-02-20 18:00:00+00:00,2022-02-20 19:00:00+01:00,74.356,0,7.872,2279.623,15.732,19,0.460065038,-0.887885218,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1219,2022-02-20 19:00:00+00:00,2022-02-20 20:00:00+01:00,29.029,0,8.01,2285.879,16.826,20,0.682553143,-0.730835964,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1220,2022-02-20 20:00:00+00:00,2022-02-20 21:00:00+01:00,22.3155,0,8.271,2276.204,17.997,21,0.854419405,-0.51958395,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1221,2022-02-20 21:00:00+00:00,2022-02-20 22:00:00+01:00,58.087,0,8.55,2204.655,19.813,22,0.962917287,-0.269796771,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1222,2022-02-20 22:00:00+00:00,2022-02-20 23:00:00+01:00,21.199,0,8.43,2243.017,19.121,23,1,-2.45E-16,7,0.663122658,0.748510748,2,0.5,0.866025404,0
1223,2022-02-20 23:00:00+00:00,2022-02-21 00:00:00+01:00,15.5585,0,7.765,2285.065,17.153,0,1,0,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1224,2022-02-21 00:00:00+00:00,2022-02-21 01:00:00+01:00,10.846,0,6.554,2284.404,16.28,1,0.962917287,0.269796771,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1225,2022-02-21 01:00:00+00:00,2022-02-21 02:00:00+01:00,8.2795,0,5.647,2285.47,16.522,2,0.854419405,0.51958395,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1226,2022-02-21 02:00:00+00:00,2022-02-21 03:00:00+01:00,2.0735,0,5.471,2275.217,18.046,3,0.682553143,0.730835964,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1227,2022-02-21 03:00:00+00:00,2022-02-21 04:00:00+01:00,11.02,0,5.328,2266.59,18.441,4,0.460065038,0.887885218,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1228,2022-02-21 04:00:00+00:00,2022-02-21 05:00:00+01:00,20.8365,0,4.792,2269.137,18.336,5,0.203456013,0.979084088,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1229,2022-02-21 05:00:00+00:00,2022-02-21 06:00:00+01:00,28.6375,0,4.672,2280.652,17.688,6,-0.068242413,0.997668769,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1230,2022-02-21 06:00:00+00:00,2022-02-21 07:00:00+01:00,154.7005,0,4.578,2285.842,16.707,7,-0.334879612,0.942260922,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1231,2022-02-21 07:00:00+00:00,2022-02-21 08:00:00+01:00,159.587,0.03,4.642,2280.104,15.776,8,-0.576680322,0.816969893,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1232,2022-02-21 08:00:00+00:00,2022-02-21 09:00:00+01:00,128.006,0.068,4.915,2270.172,15.123,9,-0.775711291,0.631087944,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1233,2022-02-21 09:00:00+00:00,2022-02-21 10:00:00+01:00,94.9895,0.113,5.033,2253.47,14.42,10,-0.917211302,0.39840109,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1234,2022-02-21 10:00:00+00:00,2022-02-21 11:00:00+01:00,113.419,0.132,4.581,2220.478,13.556,11,-0.990685946,0.136166649,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1235,2022-02-21 11:00:00+00:00,2022-02-21 12:00:00+01:00,133.429,0.102,3.922,2100.056,11.863,12,-0.990685946,-0.136166649,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1236,2022-02-21 12:00:00+00:00,2022-02-21 13:00:00+01:00,144.855,0.078,3.686,1538.284,8.904,13,-0.917211302,-0.39840109,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1237,2022-02-21 13:00:00+00:00,2022-02-21 14:00:00+01:00,152.134,0.08,3.983,859.834,6.849,14,-0.775711291,-0.631087944,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1238,2022-02-21 14:00:00+00:00,2022-02-21 15:00:00+01:00,157.7165,0.104,4.601,1401.643,8.463,15,-0.576680322,-0.816969893,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1239,2022-02-21 15:00:00+00:00,2022-02-21 16:00:00+01:00,150.017,0.057,5.071,1884.975,10.343,16,-0.334879612,-0.942260922,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1240,2022-02-21 16:00:00+00:00,2022-02-21 17:00:00+01:00,170.781,0,5.219,2092.825,11.78,17,-0.068242413,-0.997668769,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1241,2022-02-21 17:00:00+00:00,2022-02-21 18:00:00+01:00,196.6055,0,5.473,2140.326,12.3,18,0.203456013,-0.979084088,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1242,2022-02-21 18:00:00+00:00,2022-02-21 19:00:00+01:00,179.2635,0,5.758,2168.298,12.652,19,0.460065038,-0.887885218,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1243,2022-02-21 19:00:00+00:00,2022-02-21 20:00:00+01:00,160.5295,0,5.859,2188.397,12.963,20,0.682553143,-0.730835964,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1244,2022-02-21 20:00:00+00:00,2022-02-21 21:00:00+01:00,147.9,0,5.75,2213.444,13.406,21,0.854419405,-0.51958395,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1245,2022-02-21 21:00:00+00:00,2022-02-21 22:00:00+01:00,149.1035,0,5.473,2236.225,13.917,22,0.962917287,-0.269796771,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1246,2022-02-21 22:00:00+00:00,2022-02-21 23:00:00+01:00,134.1975,0,5.125,2250.093,14.318,23,1,-2.45E-16,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1247,2022-02-21 23:00:00+00:00,2022-02-22 00:00:00+01:00,130.4855,0,4.925,2262.485,14.768,0,1,0,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1248,2022-02-22 00:00:00+00:00,2022-02-22 01:00:00+01:00,119.103,0,4.95,2267.967,15.012,1,0.962917287,0.269796771,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1249,2022-02-22 01:00:00+00:00,2022-02-22 02:00:00+01:00,116.493,0,4.951,2267.11,14.962,2,0.854419405,0.51958395,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1250,2022-02-22 02:00:00+00:00,2022-02-22 03:00:00+01:00,115.855,0,4.85,2258.871,14.625,3,0.682553143,0.730835964,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1251,2022-02-22 03:00:00+00:00,2022-02-22 04:00:00+01:00,127.832,0,4.736,2240.728,14.044,4,0.460065038,0.887885218,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1252,2022-02-22 04:00:00+00:00,2022-02-22 05:00:00+01:00,138.272,0,4.667,2198.862,13.139,5,0.203456013,0.979084088,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1253,2022-02-22 05:00:00+00:00,2022-02-22 06:00:00+01:00,170.897,0,4.563,2118.341,12.051,6,-0.068242413,0.997668769,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1254,2022-02-22 06:00:00+00:00,2022-02-22 07:00:00+01:00,269.381,0.003,4.335,1970.374,10.83,7,-0.334879612,0.942260922,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1255,2022-02-22 07:00:00+00:00,2022-02-22 08:00:00+01:00,306.8055,0.068,4.74,1691.08,9.468,8,-0.576680322,0.816969893,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1256,2022-02-22 08:00:00+00:00,2022-02-22 09:00:00+01:00,261.3915,0.139,5.341,1380.133,8.393,9,-0.775711291,0.631087944,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1257,2022-02-22 09:00:00+00:00,2022-02-22 10:00:00+01:00,208.916,0.161,5.762,1441.752,8.582,10,-0.917211302,0.39840109,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1258,2022-02-22 10:00:00+00:00,2022-02-22 11:00:00+01:00,195.808,0.141,5.895,1553.524,8.963,11,-0.990685946,0.136166649,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1259,2022-02-22 11:00:00+00:00,2022-02-22 12:00:00+01:00,175.8125,0.109,5.88,1597.943,9.12,12,-0.990685946,-0.136166649,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1260,2022-02-22 12:00:00+00:00,2022-02-22 13:00:00+01:00,170.607,0.081,5.825,1742.723,9.675,13,-0.917211302,-0.39840109,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1261,2022-02-22 13:00:00+00:00,2022-02-22 14:00:00+01:00,172.3615,0.041,5.701,2021.408,11.191,14,-0.775711291,-0.631087944,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1262,2022-02-22 14:00:00+00:00,2022-02-22 15:00:00+01:00,181.6705,0.015,5.518,2160.942,12.561,15,-0.576680322,-0.816969893,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1263,2022-02-22 15:00:00+00:00,2022-02-22 16:00:00+01:00,198.215,0.001,5.644,2216.216,13.467,16,-0.334879612,-0.942260922,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1264,2022-02-22 16:00:00+00:00,2022-02-22 17:00:00+01:00,225.0545,0,6.231,2217.306,13.484,17,-0.068242413,-0.997668769,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1265,2022-02-22 17:00:00+00:00,2022-02-22 18:00:00+01:00,235.799,0,6.746,2223.839,13.629,18,0.203456013,-0.979084088,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1266,2022-02-22 18:00:00+00:00,2022-02-22 19:00:00+01:00,196.4605,0,6.7,2250.731,14.335,19,0.460065038,-0.887885218,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1267,2022-02-22 19:00:00+00:00,2022-02-22 20:00:00+01:00,157.499,0,6.341,2265.78,14.91,20,0.682553143,-0.730835964,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1268,2022-02-22 20:00:00+00:00,2022-02-22 21:00:00+01:00,145.783,0,6.076,2256.317,14.531,21,0.854419405,-0.51958395,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1269,2022-02-22 21:00:00+00:00,2022-02-22 22:00:00+01:00,144.9855,0,5.93,2257.956,14.586,22,0.962917287,-0.269796771,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1270,2022-02-22 22:00:00+00:00,2022-02-22 23:00:00+01:00,123.366,0,5.773,2254.02,14.449,23,1,-2.45E-16,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1271,2022-02-22 23:00:00+00:00,2022-02-23 00:00:00+01:00,118.5955,0,5.764,2247.295,14.233,0,1,0,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1272,2022-02-23 00:00:00+00:00,2022-02-23 01:00:00+01:00,114.492,0,5.8,2233.649,13.859,1,0.962917287,0.269796771,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1273,2022-02-23 01:00:00+00:00,2022-02-23 02:00:00+01:00,119.306,0,5.628,2218.848,13.513,2,0.854419405,0.51958395,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1274,2022-02-23 02:00:00+00:00,2022-02-23 03:00:00+01:00,128.093,0,5.4,2208.416,13.313,3,0.682553143,0.730835964,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1275,2022-02-23 03:00:00+00:00,2022-02-23 04:00:00+01:00,141.114,0,5.336,2200.104,13.156,4,0.460065038,0.887885218,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1276,2022-02-23 04:00:00+00:00,2022-02-23 05:00:00+01:00,147.465,0,5.433,2189.357,12.979,5,0.203456013,0.979084088,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1277,2022-02-23 05:00:00+00:00,2022-02-23 06:00:00+01:00,171.622,0,5.511,2161.148,12.563,6,-0.068242413,0.997668769,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1278,2022-02-23 06:00:00+00:00,2022-02-23 07:00:00+01:00,213.933,0.007,5.472,2090.651,11.764,7,-0.334879612,0.942260922,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1279,2022-02-23 07:00:00+00:00,2022-02-23 08:00:00+01:00,224.7935,0.149,5.725,1964.851,10.806,8,-0.576680322,0.816969893,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1280,2022-02-23 08:00:00+00:00,2022-02-23 09:00:00+01:00,183.338,0.368,6.225,1873.274,10.285,9,-0.775711291,0.631087944,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1281,2022-02-23 09:00:00+00:00,2022-02-23 10:00:00+01:00,158.6735,0.558,6.767,2005.103,11.072,10,-0.917211302,0.39840109,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1282,2022-02-23 10:00:00+00:00,2022-02-23 11:00:00+01:00,150.0895,0.656,7.132,2065.389,11.53,11,-0.990685946,0.136166649,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1283,2022-02-23 11:00:00+00:00,2022-02-23 12:00:00+01:00,130.355,0.691,7.391,2060.625,11.494,12,-0.990685946,-0.136166649,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1284,2022-02-23 12:00:00+00:00,2022-02-23 13:00:00+01:00,130.355,0.656,7.604,2050.219,11.415,13,-0.917211302,-0.39840109,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1285,2022-02-23 13:00:00+00:00,2022-02-23 14:00:00+01:00,146.305,0.554,7.731,2055.298,11.457,14,-0.775711291,-0.631087944,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1286,2022-02-23 14:00:00+00:00,2022-02-23 15:00:00+01:00,158.7605,0.368,7.666,2036.532,11.306,15,-0.576680322,-0.816969893,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1287,2022-02-23 15:00:00+00:00,2022-02-23 16:00:00+01:00,236.06,0.136,7.316,2060.97,11.502,16,-0.334879612,-0.942260922,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1288,2022-02-23 16:00:00+00:00,2022-02-23 17:00:00+01:00,298.294,0.004,6.686,2120.288,12.072,17,-0.068242413,-0.997668769,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1289,2022-02-23 17:00:00+00:00,2022-02-23 18:00:00+01:00,333.5,0,6.339,2147.676,12.39,18,0.203456013,-0.979084088,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1290,2022-02-23 18:00:00+00:00,2022-02-23 19:00:00+01:00,343.447,0,6.073,2177.503,12.795,19,0.460065038,-0.887885218,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1291,2022-02-23 19:00:00+00:00,2022-02-23 20:00:00+01:00,271.208,0,5.794,2193.03,13.039,20,0.682553143,-0.730835964,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1292,2022-02-23 20:00:00+00:00,2022-02-23 21:00:00+01:00,238.67,0,5.529,2196.368,13.096,21,0.854419405,-0.51958395,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1293,2022-02-23 21:00:00+00:00,2022-02-23 22:00:00+01:00,212.599,0,5.45,2210.869,13.359,22,0.962917287,-0.269796771,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1294,2022-02-23 22:00:00+00:00,2022-02-23 23:00:00+01:00,156.02,0,5.566,2234.741,13.886,23,1,-2.45E-16,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1295,2022-02-23 23:00:00+00:00,2022-02-24 00:00:00+01:00,166.8515,0,5.6,2236.503,13.923,0,1,0,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1296,2022-02-24 00:00:00+00:00,2022-02-24 01:00:00+01:00,163.908,0,5.592,2236.478,13.926,1,0.962917287,0.269796771,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1297,2022-02-24 01:00:00+00:00,2022-02-24 02:00:00+01:00,159.9785,0,5.617,2235.388,13.896,2,0.854419405,0.51958395,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1298,2022-02-24 02:00:00+00:00,2022-02-24 03:00:00+01:00,158.4705,0,5.596,2223.852,13.629,3,0.682553143,0.730835964,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1299,2022-02-24 03:00:00+00:00,2022-02-24 04:00:00+01:00,162.922,0,5.518,2213.491,13.412,4,0.460065038,0.887885218,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1300,2022-02-24 04:00:00+00:00,2022-02-24 05:00:00+01:00,169.3165,0,5.416,2206.514,13.277,5,0.203456013,0.979084088,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1301,2022-02-24 05:00:00+00:00,2022-02-24 06:00:00+01:00,244.325,0,5.406,2197.896,13.122,6,-0.068242413,0.997668769,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1302,2022-02-24 06:00:00+00:00,2022-02-24 07:00:00+01:00,267.9165,0.001,5.469,2187.652,12.943,7,-0.334879612,0.942260922,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1303,2022-02-24 07:00:00+00:00,2022-02-24 08:00:00+01:00,232,0.034,5.741,2178.164,12.805,8,-0.576680322,0.816969893,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1304,2022-02-24 08:00:00+00:00,2022-02-24 09:00:00+01:00,199.143,0.093,6.208,2169.714,12.672,9,-0.775711291,0.631087944,8,0.568064747,0.822983866,2,0.5,0.866025404,1
1305,2022-02-24 09:00:00+00:00,2022-02-24 10:00:00+01:00,170.3315,0.14,6.658,2123.039,12.102,10,-0.917211302,0.39840109,8,0.568064747,0.822983866,2,0.5,0.866025404,1
