# Renewables.ninja Weather (Point API) - 54.200, 8.900 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/Berlin, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2022-01-12 11:00,2022-01-12 12:00,5.860,0.007,0,0.453,1.288,167.622,340.190,0.611
2022-01-12 12:00,2022-01-12 13:00,5.899,0.007,0,0.425,1.288,143.967,309.580,0.702
2022-01-12 13:00,2022-01-12 14:00,5.708,0.008,0,0.401,1.289,78.754,229.069,0.819
2022-01-12 14:00,2022-01-12 15:00,5.384,0.009,0,0.383,1.290,24.184,104.220,0.802
2022-01-12 15:00,2022-01-12 16:00,5.113,0.009,0,0.368,1.291,0.339,2.734,0.767
2022-01-12 16:00,2022-01-12 17:00,5.024,0.009,0,0.354,1.292,0,0,0.827
2022-01-12 17:00,2022-01-12 18:00,4.958,0.010,0,0.339,1.292,0,0,0.935
2022-01-12 18:00,2022-01-12 19:00,4.919,0.021,0,0.325,1.293,0,0,0.909
2022-01-12 19:00,2022-01-12 20:00,4.901,0.030,0,0.312,1.293,0,0,0.921
2022-01-12 20:00,2022-01-12 21:00,4.913,0.040,0,0.299,1.293,0,0,0.934
2022-01-12 21:00,2022-01-12 22:00,5.002,0.035,0,0.286,1.292,0,0,0.922
2022-01-12 22:00,2022-01-12 23:00,5.139,0.030,0,0.273,1.291,0,0,0.901
2022-01-12 23:00,2022-01-13 00:00,5.240,0.029,0,0.259,1.291,0,0,0.890
2022-01-13 00:00,2022-01-13 01:00,5.288,0.030,0,0.245,1.290,0,0,0.893
2022-01-13 01:00,2022-01-13 02:00,5.300,0.030,0,0.231,1.290,0,0,0.906
2022-01-13 02:00,2022-01-13 03:00,5.316,0.033,0,0.217,1.290,0,0,0.911
2022-01-13 03:00,2022-01-13 04:00,5.357,0.038,0,0.204,1.290,0,0,0.899
2022-01-13 04:00,2022-01-13 05:00,5.398,0.043,0,0.192,1.290,0,0,0.888
2022-01-13 05:00,2022-01-13 06:00,5.419,0.049,0,0.180,1.289,0,0,0.885
2022-01-13 06:00,2022-01-13 07:00,5.469,0.060,0,0.170,1.289,0,0,0.887
2022-01-13 07:00,2022-01-13 08:00,5.565,0.072,0,0.160,1.288,0.917,11.816,0.906
2022-01-13 08:00,2022-01-13 09:00,5.697,0.086,0,0.150,1.287,18.385,133.321,0.923
2022-01-13 09:00,2022-01-13 10:00,5.825,0.099,0,0.138,1.287,34.903,250.850,0.944
2022-01-13 10:00,2022-01-13 11:00,5.941,0.107,0,0.126,1.286,45.998,322.743,0.914
2022-01-13 11:00,2022-01-13 12:00,6.061,0.131,0,0.117,1.285,51.655,344.065,0.876
2022-01-13 12:00,2022-01-13 13:00,6.167,0.164,0,0.108,1.284,48.813,313.455,0.850
2022-01-13 13:00,2022-01-13 14:00,6.203,0.169,0,0.101,1.283,34.669,232.856,0.814
2022-01-13 14:00,2022-01-13 15:00,6.141,0.154,0,0.094,1.283,14.513,107.871,0.817
2022-01-13 15:00,2022-01-13 16:00,6.069,0.148,0,0.088,1.283,0.225,3.398,0.887
2022-01-13 16:00,2022-01-13 17:00,6.135,0.109,0,0.082,1.282,0,0,0.974
2022-01-13 17:00,2022-01-13 18:00,6.215,0.047,0,0.076,1.281,0,0,0.977
2022-01-13 18:00,2022-01-13 19:00,6.253,0.023,0,0.071,1.281,0,0,0.945
2022-01-13 19:00,2022-01-13 20:00,6.324,0.017,0,0.066,1.280,0,0,0.920
2022-01-13 20:00,2022-01-13 21:00,6.419,0.016,0,0.062,1.279,0,0,0.884
2022-01-13 21:00,2022-01-13 22:00,6.487,0.019,0,0.057,1.279,0,0,0.870
2022-01-13 22:00,2022-01-13 23:00,6.480,0.024,0,0.053,1.279,0,0,0.861
2022-01-13 23:00,2022-01-14 00:00,6.395,0.026,0,0.049,1.279,0,0,0.769
2022-01-14 00:00,2022-01-14 01:00,6.263,0.030,0,0.046,1.279,0,0,0.607
2022-01-14 01:00,2022-01-14 02:00,6.143,0.031,0,0.043,1.280,0,0,0.561
2022-01-14 02:00,2022-01-14 03:00,6.012,0.035,0,0.040,1.280,0,0,0.513
2022-01-14 03:00,2022-01-14 04:00,5.921,0.040,0,0.038,1.280,0,0,0.381
2022-01-14 04:00,2022-01-14 05:00,5.786,0.046,0,0.035,1.279,0,0,0.418
2022-01-14 05:00,2022-01-14 06:00,5.795,0.069,0,0.033,1.279,0,0,0.508
2022-01-14 06:00,2022-01-14 07:00,5.879,0.112,0,0.031,1.279,0,0,0.577
2022-01-14 07:00,2022-01-14 08:00,6.053,0.169,0,0.029,1.278,1.986,13.245,0.790
2022-01-14 08:00,2022-01-14 09:00,6.450,0.160,0,0.028,1.276,19.738,137.087,0.920
2022-01-14 09:00,2022-01-14 10:00,6.751,0.104,0,0.026,1.276,44.498,254.779,0.908
2022-01-14 10:00,2022-01-14 11:00,6.912,0.057,0,0.024,1.276,77.753,326.743,0.859
2022-01-14 11:00,2022-01-14 12:00,7.005,0.029,0,0.022,1.276,103.814,348.133,0.818
2022-01-14 12:00,2022-01-14 13:00,6.915,0.012,0,0.020,1.276,98.364,317.455,0.727
2022-01-14 13:00,2022-01-14 14:00,6.643,0.004,0,0.019,1.277,83.436,236.785,0.634
2022-01-14 14:00,2022-01-14 15:00,6.098,0.002,0,0.018,1.279,34.324,111.665,0.414
2022-01-14 15:00,2022-01-14 16:00,5.237,0.001,0,0.018,1.282,0.711,4.172,0.217
2022-01-14 16:00,2022-01-14 17:00,4.711,0,0,0.018,1.284,0,0,0.072
2022-01-14 17:00,2022-01-14 18:00,3.999,0,0,0.017,1.285,0,0,0.001
2022-01-14 18:00,2022-01-14 19:00,3.480,0,0,0.017,1.287,0,0,0.002
2022-01-14 19:00,2022-01-14 20:00,3.070,0,0,0.017,1.287,0,0,0.005
2022-01-14 20:00,2022-01-14 21:00,2.707,0,0,0.017,1.288,0,0,0.013
2022-01-14 21:00,2022-01-14 22:00,2.394,0,0,0.017,1.289,0,0,0.120
2022-01-14 22:00,2022-01-14 23:00,2.136,0,0,0.017,1.290,0,0,0.444
2022-01-14 23:00,2022-01-15 00:00,1.948,0,0,0.017,1.290,0,0,0.789
2022-01-15 00:00,2022-01-15 01:00,1.836,0,0,0.017,1.290,0,0,0.940
2022-01-15 01:00,2022-01-15 02:00,1.812,0,0,0.017,1.290,0,0,0.945
2022-01-15 02:00,2022-01-15 03:00,1.831,0,0,0.017,1.289,0,0,0.901
2022-01-15 03:00,2022-01-15 04:00,1.957,0,0,0.018,1.289,0,0,0.892
2022-01-15 04:00,2022-01-15 05:00,2.190,0,0,0.018,1.289,0,0,0.833
2022-01-15 05:00,2022-01-15 06:00,2.431,0,0,0.018,1.288,0,0,0.631
2022-01-15 06:00,2022-01-15 07:00,2.494,0,0,0.018,1.288,0,0,0.435
2022-01-15 07:00,2022-01-15 08:00,2.243,0,0,0.018,1.288,4.270,14.815,0.425
2022-01-15 08:00,2022-01-15 09:00,2.570,0,0,0.018,1.289,59.184,141.049,0.544
2022-01-15 09:00,2022-01-15 10:00,3.711,0,0,0.015,1.289,115.669,258.904,0.707
2022-01-15 10:00,2022-01-15 11:00,4.279,0,0,0.014,1.288,148.488,330.925,0.860
2022-01-15 11:00,2022-01-15 12:00,4.582,0.001,0,0.014,1.287,152.958,352.315,0.962
2022-01-15 12:00,2022-01-15 13:00,4.702,0.001,0,0.013,1.285,139.105,321.580,0.981
2022-01-15 13:00,2022-01-15 14:00,4.521,0.002,0,0.013,1.285,87.227,240.875,0.989
2022-01-15 14:00,2022-01-15 15:00,3.873,0.003,0,0.012,1.284,30.931,115.617,0.990
2022-01-15 15:00,2022-01-15 16:00,3.264,0.004,0,0.012,1.284,0.954,5.060,0.978
2022-01-15 16:00,2022-01-15 17:00,3.144,0.006,0,0.012,1.284,0,0,0.972
2022-01-15 17:00,2022-01-15 18:00,3.197,0.005,0,0.012,1.284,0,0,0.978
2022-01-15 18:00,2022-01-15 19:00,3.399,0.008,0,0.012,1.283,0,0,0.986
2022-01-15 19:00,2022-01-15 20:00,3.639,0.011,0,0.012,1.283,0,0,0.989
2022-01-15 20:00,2022-01-15 21:00,3.769,0.013,0,0.012,1.283,0,0,0.990
2022-01-15 21:00,2022-01-15 22:00,3.825,0.011,0,0.012,1.282,0,0,0.992
2022-01-15 22:00,2022-01-15 23:00,3.843,0.009,0,0.011,1.282,0,0,0.992
2022-01-15 23:00,2022-01-16 00:00,3.834,0.009,0,0.011,1.281,0,0,0.990
2022-01-16 00:00,2022-01-16 01:00,3.819,0.009,0,0.011,1.280,0,0,0.991
2022-01-16 01:00,2022-01-16 02:00,3.696,0.012,0,0.010,1.280,0,0,0.992
2022-01-16 02:00,2022-01-16 03:00,3.424,0.018,0,0.009,1.281,0,0,0.991
2022-01-16 03:00,2022-01-16 04:00,3.116,0.025,0,0.009,1.283,0,0,0.996
2022-01-16 04:00,2022-01-16 05:00,2.943,0.038,0,0.009,1.283,0,0,0.999
2022-01-16 05:00,2022-01-16 06:00,2.921,0.054,0,0.008,1.283,0,0,0.999
2022-01-16 06:00,2022-01-16 07:00,3.043,0.063,0,0.008,1.281,0,0,0.999
2022-01-16 07:00,2022-01-16 08:00,3.281,0.071,0,0.008,1.279,0.340,16.531,0.999
2022-01-16 08:00,2022-01-16 09:00,3.713,0.061,0,0.008,1.276,6.265,145.120,0.988
2022-01-16 09:00,2022-01-16 10:00,4.166,0.041,0,0.008,1.273,17.269,263.054,0.978
2022-01-16 10:00,2022-01-16 11:00,4.632,0.043,0,0.007,1.271,34.508,335.243,0.969
2022-01-16 11:00,2022-01-16 12:00,5.178,0.076,0,0.007,1.268,55.931,356.690,0.803
2022-01-16 12:00,2022-01-16 13:00,5.623,0.108,0,0.006,1.265,72.621,325.937,0.573
2022-01-16 13:00,2022-01-16 14:00,5.795,0.061,0,0.006,1.264,80.205,245.116,0.510
2022-01-16 14:00,2022-01-16 15:00,5.706,0.072,0,0.006,1.264,28.349,119.706,0.600
2022-01-16 15:00,2022-01-16 16:00,5.646,0.074,0,0.006,1.264,0.597,6.073,0.719
2022-01-16 16:00,2022-01-16 17:00,5.805,0.054,0,0.005,1.264,0,0,0.770
2022-01-16 17:00,2022-01-16 18:00,5.958,0.046,0,0.004,1.264,0,0,0.710
2022-01-16 18:00,2022-01-16 19:00,5.899,0.030,0,0.004,1.265,0,0,0.754
2022-01-16 19:00,2022-01-16 20:00,5.499,0.012,0,0.004,1.268,0,0,0.952
2022-01-16 20:00,2022-01-16 21:00,5.214,0.003,0,0.004,1.270,0,0,0.960
2022-01-16 21:00,2022-01-16 22:00,5.149,0.001,0,0.004,1.271,0,0,0.751
2022-01-16 22:00,2022-01-16 23:00,5.273,0.003,0,0.003,1.270,0,0,0.839
2022-01-16 23:00,2022-01-17 00:00,5.709,0.016,0,0.003,1.268,0,0,0.858
2022-01-17 00:00,2022-01-17 01:00,5.940,0.040,0,0.003,1.268,0,0,0.827
2022-01-17 01:00,2022-01-17 02:00,5.937,0.075,0,0.002,1.268,0,0,0.627
2022-01-17 02:00,2022-01-17 03:00,5.897,0.121,0,0,1.268,0,0,0.641
2022-01-17 03:00,2022-01-17 04:00,6.007,0.122,0,0,1.267,0,0,0.756
2022-01-17 04:00,2022-01-17 05:00,6.275,0.182,0,0,1.266,0,0,0.846
2022-01-17 05:00,2022-01-17 06:00,6.605,0.229,0,0,1.264,0,0,0.797
2022-01-17 06:00,2022-01-17 07:00,6.835,0.196,0,0,1.263,0,0,0.556
2022-01-17 07:00,2022-01-17 08:00,6.642,0.129,0,0,1.264,2.628,18.408,0.369
2022-01-17 08:00,2022-01-17 09:00,6.216,0.063,0,0,1.269,48.186,149.370,0.189
2022-01-17 09:00,2022-01-17 10:00,5.957,0.022,0,0,1.272,133.023,267.448,0.081
2022-01-17 10:00,2022-01-17 11:00,6.051,0.012,0,0,1.274,200.876,339.705,0.139
2022-01-17 11:00,2022-01-17 12:00,6.162,0.007,0,0,1.275,194.556,361.190,0.237
2022-01-17 12:00,2022-01-17 13:00,6.023,0.004,0,0,1.277,168.555,330.380,0.250
2022-01-17 13:00,2022-01-17 14:00,5.636,0.002,0,0,1.279,119.341,249.491,0.168
2022-01-17 14:00,2022-01-17 15:00,5.015,0.002,0,0,1.283,52.036,123.956,0.054
2022-01-17 15:00,2022-01-17 16:00,4.260,0.001,0,0,1.286,1.755,7.219,0.105
2022-01-17 16:00,2022-01-17 17:00,3.746,0.001,0,0,1.289,0,0,0.070
2022-01-17 17:00,2022-01-17 18:00,3.344,0,0,0,1.290,0,0,0.056
2022-01-17 18:00,2022-01-17 19:00,3.218,0.001,0,0,1.289,0,0,0.109
2022-01-17 19:00,2022-01-17 20:00,3.234,0.006,0,0,1.289,0,0,0.134
2022-01-17 20:00,2022-01-17 21:00,3.283,0.011,0,0,1.289,0,0,0.236
2022-01-17 21:00,2022-01-17 22:00,3.478,0.017,0,0,1.288,0,0,0.405
2022-01-17 22:00,2022-01-17 23:00,4.020,0.040,0,0,1.287,0,0,0.607
2022-01-17 23:00,2022-01-18 00:00,4.690,0.063,0,0,1.285,0,0,0.707
2022-01-18 00:00,2022-01-18 01:00,5.175,0.086,0,0,1.284,0,0,0.698
2022-01-18 01:00,2022-01-18 02:00,5.529,0.166,0,0,1.284,0,0,0.759
2022-01-18 02:00,2022-01-18 03:00,5.663,0.226,0,0,1.284,0,0,0.809
2022-01-18 03:00,2022-01-18 04:00,5.675,0.142,0,0,1.285,0,0,0.803
2022-01-18 04:00,2022-01-18 05:00,5.485,0.112,0,0,1.286,0,0,0.776
2022-01-18 05:00,2022-01-18 06:00,5.260,0.074,0,0,1.287,0,0,0.835
2022-01-18 06:00,2022-01-18 07:00,5.302,0.040,0,0,1.289,0,0,0.918
2022-01-18 07:00,2022-01-18 08:00,5.233,0.026,0,0,1.290,1.744,20.448,0.921
2022-01-18 08:00,2022-01-18 09:00,5.341,0.022,0,0,1.291,23.037,153.751,0.875
2022-01-18 09:00,2022-01-18 10:00,5.566,0.020,0,0,1.292,56.150,271.960,0.886
2022-01-18 10:00,2022-01-18 11:00,5.690,0.015,0,0,1.292,77.155,344.312,0.859
2022-01-18 11:00,2022-01-18 12:00,5.727,0.009,0,0,1.292,100.934,365.815,0.810
2022-01-18 12:00,2022-01-18 13:00,5.769,0.007,0,0,1.291,105.549,335.005,0.751
2022-01-18 13:00,2022-01-18 14:00,5.708,0.006,0,0,1.290,91.870,253.997,0.726
2022-01-18 14:00,2022-01-18 15:00,5.503,0.003,0,0,1.289,43.801,128.344,0.899
2022-01-18 15:00,2022-01-18 16:00,5.105,0.006,0,0,1.289,1.898,8.507,0.958
2022-01-18 16:00,2022-01-18 17:00,4.698,0.012,0,0,1.289,0,0,0.964
2022-01-18 17:00,2022-01-18 18:00,4.629,0.024,0,0,1.290,0,0,0.964
2022-01-18 18:00,2022-01-18 19:00,4.546,0.002,0,0,1.291,0,0,0.968
2022-01-18 19:00,2022-01-18 20:00,4.468,0.003,0,0,1.292,0,0,0.975
2022-01-18 20:00,2022-01-18 21:00,4.327,0.005,0,0,1.294,0,0,0.981
2022-01-18 21:00,2022-01-18 22:00,4.130,0.008,0,0,1.295,0,0,0.986
2022-01-18 22:00,2022-01-18 23:00,3.938,0.011,0,0,1.295,0,0,0.995
2022-01-18 23:00,2022-01-19 00:00,3.821,0.014,0,0,1.295,0,0,0.999
2022-01-19 00:00,2022-01-19 01:00,3.677,0.014,0,0,1.295,0,0,0.999
2022-01-19 01:00,2022-01-19 02:00,3.464,0.015,0,0,1.295,0,0,0.999
2022-01-19 02:00,2022-01-19 03:00,3.280,0.017,0,0,1.295,0,0,0.999
2022-01-19 03:00,2022-01-19 04:00,3.171,0.018,0,0,1.294,0,0,0.999
2022-01-19 04:00,2022-01-19 05:00,3.108,0.019,0,0,1.293,0,0,0.999
2022-01-19 05:00,2022-01-19 06:00,3.055,0.017,0,0,1.292,0,0,0.997
2022-01-19 06:00,2022-01-19 07:00,3.047,0.017,0,0,1.290,0,0,0.996
2022-01-19 07:00,2022-01-19 08:00,3.223,0.026,0,0,1.288,1.216,22.662,0.988
2022-01-19 08:00,2022-01-19 09:00,3.482,0.024,0,0,1.285,13.498,158.270,0.986
2022-01-19 09:00,2022-01-19 10:00,3.775,0.015,0,0,1.282,30.681,276.660,0.987
2022-01-19 10:00,2022-01-19 11:00,4.082,0.014,0,0,1.279,45.864,349.062,0.985
2022-01-19 11:00,2022-01-19 12:00,4.397,0.030,0,0,1.275,51.114,370.577,0.997
2022-01-19 12:00,2022-01-19 13:00,4.548,0.063,0,0,1.272,32.765,339.755,0.998
2022-01-19 13:00,2022-01-19 14:00,4.597,0.152,0,0,1.269,13.151,258.650,0.995
2022-01-19 14:00,2022-01-19 15:00,4.696,0.225,0,0,1.266,2.404,132.842,0.980
2022-01-19 15:00,2022-01-19 16:00,5.050,0.180,0,0,1.262,0,9.947,0.907
2022-01-19 16:00,2022-01-19 17:00,5.546,0.155,0,0,1.258,0,0,0.681
2022-01-19 17:00,2022-01-19 18:00,5.798,0.112,0,0,1.256,0,0,0.428
2022-01-19 18:00,2022-01-19 19:00,5.784,0.108,0,0,1.257,0,0,0.239
2022-01-19 19:00,2022-01-19 20:00,5.291,0.022,0,0,1.260,0,0,0.125
2022-01-19 20:00,2022-01-19 21:00,4.667,0.004,0,0,1.264,0,0,0.164
2022-01-19 21:00,2022-01-19 22:00,4.321,0.004,0,0,1.267,0,0,0.292
2022-01-19 22:00,2022-01-19 23:00,4.213,0.022,0,0,1.268,0,0,0.291
2022-01-19 23:00,2022-01-20 00:00,4.162,0.055,0,0,1.268,0,0,0.388
2022-01-20 00:00,2022-01-20 01:00,3.934,0.139,0,0,1.270,0,0,0.491
2022-01-20 01:00,2022-01-20 02:00,3.406,0.145,0,0,1.274,0,0,0.408
2022-01-20 02:00,2022-01-20 03:00,2.813,0.078,0,0,1.278,0,0,0.362
2022-01-20 03:00,2022-01-20 04:00,2.462,0.066,0.002,0,1.280,0,0,0.367
2022-01-20 04:00,2022-01-20 05:00,2.352,0.035,0,0,1.281,0,0,0.381
2022-01-20 05:00,2022-01-20 06:00,2.302,0.030,0,0,1.282,0,0,0.260
2022-01-20 06:00,2022-01-20 07:00,2.301,0.037,0,0,1.282,0,0,0.300
2022-01-20 07:00,2022-01-20 08:00,2.430,0.077,0,0,1.282,6.036,25.059,0.363
2022-01-20 08:00,2022-01-20 09:00,2.750,0.089,0,0,1.282,58.900,162.930,0.379
2022-01-20 09:00,2022-01-20 10:00,3.165,0.044,0,0,1.281,104.099,281.460,0.522
2022-01-20 10:00,2022-01-20 11:00,3.450,0.044,0,0,1.281,126.315,353.993,0.536
2022-01-20 11:00,2022-01-20 12:00,3.545,0.029,0,0,1.281,141.451,375.490,0.504
2022-01-20 12:00,2022-01-20 13:00,3.432,0.015,0,0,1.282,136.892,344.630,0.413
2022-01-20 13:00,2022-01-20 14:00,3.099,0.008,0,0,1.284,104.957,263.482,0.326
2022-01-20 14:00,2022-01-20 15:00,2.511,0.003,0,0,1.287,51.543,137.527,0.264
2022-01-20 15:00,2022-01-20 16:00,1.766,0.001,0,0,1.291,2.630,11.547,0.163
2022-01-20 16:00,2022-01-20 17:00,1.172,0,0,0,1.295,0,0,0.087
2022-01-20 17:00,2022-01-20 18:00,0.746,0,0,0,1.297,0,0,0.070
2022-01-20 18:00,2022-01-20 19:00,0.501,0,0,0,1.299,0,0,0.054
2022-01-20 19:00,2022-01-20 20:00,0.350,0,0,0,1.300,0,0,0.047
2022-01-20 20:00,2022-01-20 21:00,0.273,0,0,0,1.300,0,0,0.037
2022-01-20 21:00,2022-01-20 22:00,0.301,0,0,0,1.299,0,0,0.033
2022-01-20 22:00,2022-01-20 23:00,0.404,0,0,0,1.298,0,0,0.044
2022-01-20 23:00,2022-01-21 00:00,0.671,0,0,0,1.297,0,0,0.088
2022-01-21 00:00,2022-01-21 01:00,1.004,0.001,0,0,1.296,0,0,0.155
2022-01-21 01:00,2022-01-21 02:00,1.328,0.002,0,0,1.295,0,0,0.172
2022-01-21 02:00,2022-01-21 03:00,1.573,0.003,0,0,1.294,0,0,0.182
2022-01-21 03:00,2022-01-21 04:00,1.568,0.004,0,0,1.294,0,0,0.179
2022-01-21 04:00,2022-01-21 05:00,1.503,0.006,0,0,1.294,0,0,0.168
2022-01-21 05:00,2022-01-21 06:00,1.379,0.004,0,0,1.295,0,0,0.153
2022-01-21 06:00,2022-01-21 07:00,1.318,0.007,0,0,1.294,0,0,0.148
2022-01-21 07:00,2022-01-21 08:00,1.446,0.006,0,0,1.293,8.556,27.647,0.157
2022-01-21 08:00,2022-01-21 09:00,2.641,0.006,0,0,1.292,77.150,167.714,0.128
2022-01-21 09:00,2022-01-21 10:00,3.869,0.007,0,0,1.289,158.108,286.353,0.227
2022-01-21 10:00,2022-01-21 11:00,4.643,0.012,0,0,1.286,185.796,358.993,0.452
2022-01-21 11:00,2022-01-21 12:00,5.075,0.055,0,0,1.283,176.092,380.615,0.578
2022-01-21 12:00,2022-01-21 13:00,5.128,0.159,0,0,1.282,134.900,349.687,0.744
2022-01-21 13:00,2022-01-21 14:00,4.844,0.308,0,0,1.282,62.632,268.425,0.889
2022-01-21 14:00,2022-01-21 15:00,4.553,0.419,0,0,1.282,15.727,142.298,0.950
2022-01-21 15:00,2022-01-21 16:00,4.673,0.350,0,0,1.280,0.470,13.315,0.976
2022-01-21 16:00,2022-01-21 17:00,5.064,0.220,0,0,1.277,0,0,0.981
2022-01-21 17:00,2022-01-21 18:00,5.508,0.112,0,0,1.274,0,0,0.959
2022-01-21 18:00,2022-01-21 19:00,5.814,0.070,0,0,1.272,0,0,0.953
2022-01-21 19:00,2022-01-21 20:00,5.880,0.064,0,0,1.273,0,0,0.919
2022-01-21 20:00,2022-01-21 21:00,5.877,0.060,0,0,1.273,0,0,0.915
2022-01-21 21:00,2022-01-21 22:00,5.780,0.048,0,0,1.274,0,0,0.918
2022-01-21 22:00,2022-01-21 23:00,5.708,0.042,0,0,1.275,0,0,0.928
2022-01-21 23:00,2022-01-22 00:00,5.616,0.037,0,0,1.276,0,0,0.955
2022-01-22 00:00,2022-01-22 01:00,5.562,0.034,0,0,1.276,0,0,0.965
2022-01-22 01:00,2022-01-22 02:00,5.487,0.032,0,0,1.277,0,0,0.956
2022-01-22 02:00,2022-01-22 03:00,5.365,0.031,0,0,1.278,0,0,0.951
2022-01-22 03:00,2022-01-22 04:00,5.296,0.030,0,0,1.279,0,0,0.969
2022-01-22 04:00,2022-01-22 05:00,5.308,0.030,0,0,1.279,0,0,0.976
2022-01-22 05:00,2022-01-22 06:00,5.353,0.034,0,0,1.279,0,0,0.973
2022-01-22 06:00,2022-01-22 07:00,5.400,0.053,0,0,1.279,0,0,0.947
2022-01-22 07:00,2022-01-22 08:00,5.347,0.069,0,0,1.280,1.934,30.430,0.818
2022-01-22 08:00,2022-01-22 09:00,5.436,0.079,0,0,1.280,23.199,172.652,0.767
2022-01-22 09:00,2022-01-22 10:00,5.624,0.074,0,0,1.280,47.689,291.460,0.817
2022-01-22 10:00,2022-01-22 11:00,5.819,0.084,0,0,1.280,59.343,364.130,0.850
2022-01-22 11:00,2022-01-22 12:00,5.965,0.089,0,0,1.279,87.719,385.740,0.811
2022-01-22 12:00,2022-01-22 13:00,6.028,0.100,0,0,1.279,103.456,354.880,0.822
2022-01-22 13:00,2022-01-22 14:00,5.926,0.101,0,0,1.279,89.718,273.482,0.913
2022-01-22 14:00,2022-01-22 15:00,5.583,0.079,0,0,1.280,39.947,147.236,0.860
2022-01-22 15:00,2022-01-22 16:00,5.218,0.054,0,0,1.282,2.590,15.259,0.882
2022-01-22 16:00,2022-01-22 17:00,5.220,0.034,0,0,1.283,0,0,0.903
2022-01-22 17:00,2022-01-22 18:00,5.322,0.033,0,0,1.283,0,0,0.837
2022-01-22 18:00,2022-01-22 19:00,5.458,0.082,0,0,1.282,0,0,0.759
2022-01-22 19:00,2022-01-22 20:00,5.446,0.067,0,0,1.282,0,0,0.675
2022-01-22 20:00,2022-01-22 21:00,5.392,0.054,0,0,1.282,0,0,0.605
2022-01-22 21:00,2022-01-22 22:00,5.356,0.046,0,0,1.283,0,0,0.626
2022-01-22 22:00,2022-01-22 23:00,5.391,0.045,0,0,1.283,0,0,0.617
2022-01-22 23:00,2022-01-23 00:00,5.379,0.039,0,0,1.283,0,0,0.629
2022-01-23 00:00,2022-01-23 01:00,5.294,0.038,0,0,1.283,0,0,0.648
2022-01-23 01:00,2022-01-23 02:00,5.315,0.039,0,0,1.283,0,0,0.665
2022-01-23 02:00,2022-01-23 03:00,5.364,0.042,0,0,1.283,0,0,0.700
2022-01-23 03:00,2022-01-23 04:00,5.447,0.042,0,0,1.283,0,0,0.748
2022-01-23 04:00,2022-01-23 05:00,5.518,0.034,0,0,1.283,0,0,0.782
2022-01-23 05:00,2022-01-23 06:00,5.577,0.026,0,0,1.283,0,0,0.793
2022-01-23 06:00,2022-01-23 07:00,5.587,0.020,0,0,1.283,0,0,0.822
2022-01-23 07:00,2022-01-23 08:00,5.618,0.019,0,0,1.284,3.452,33.427,0.856
2022-01-23 08:00,2022-01-23 09:00,5.815,0.018,0,0,1.284,25.728,177.714,0.896
2022-01-23 09:00,2022-01-23 10:00,6.042,0.018,0,0,1.284,51.715,296.710,0.903
2022-01-23 10:00,2022-01-23 11:00,6.230,0.020,0,0,1.283,64.680,369.475,0.914
2022-01-23 11:00,2022-01-23 12:00,6.328,0.024,0,0,1.283,72.357,391.115,0.956
2022-01-23 12:00,2022-01-23 13:00,6.325,0.031,0,0,1.283,66.037,360.130,0.987
2022-01-23 13:00,2022-01-23 14:00,6.240,0.037,0,0,1.283,52.655,278.675,0.990
2022-01-23 14:00,2022-01-23 15:00,6.050,0.032,0,0,1.284,27.031,152.298,0.989
2022-01-23 15:00,2022-01-23 16:00,5.715,0.030,0,0,1.285,2.479,17.391,0.967
2022-01-23 16:00,2022-01-23 17:00,5.443,0.024,0,0,1.286,0,0,0.878
2022-01-23 17:00,2022-01-23 18:00,5.108,0.013,0,0,1.287,0,0,0.648
2022-01-23 18:00,2022-01-23 19:00,4.684,0.002,0,0,1.287,0,0,0.403
2022-01-23 19:00,2022-01-23 20:00,4.400,0.005,0,0,1.288,0,0,0.297
2022-01-23 20:00,2022-01-23 21:00,4.292,0.008,0,0,1.289,0,0,0.399
2022-01-23 21:00,2022-01-23 22:00,4.386,0.013,0,0,1.290,0,0,0.564
2022-01-23 22:00,2022-01-23 23:00,4.454,0.017,0,0,1.290,0,0,0.678
2022-01-23 23:00,2022-01-24 00:00,4.608,0.021,0,0,1.290,0,0,0.729
2022-01-24 00:00,2022-01-24 01:00,4.631,0.027,0,0,1.290,0,0,0.730
2022-01-24 01:00,2022-01-24 02:00,4.574,0.029,0,0,1.291,0,0,0.718
2022-01-24 02:00,2022-01-24 03:00,4.474,0.033,0,0,1.291,0,0,0.686
